T_C,P_bar,GHSV_h,OM_Vr_m_inv,CO2_conversion_pct,MeOH_yield_pct,H2O_removal_fraction
213.72753218398853,61.56946907318531,501.2362546675074,46.56923878531228,29.30378492522564,24.582206952438007,0.5742699817534612
259.34434683002587,57.6155106558696,1166.9002854965502,57.07825069288573,23.311657358241288,19.71152504674316,0.6096986600855945
248.61223846483287,88.56166932871082,310.9390272208347,45.16202767413856,34.8320545953427,29.12700856978131,0.6489141325197559
219.93578407670861,88.60680368075084,1172.8909440368752,122.31900019065452,39.368401927630515,32.713236865387564,0.95
210.27610585618012,92.02433911480622,338.8439207555185,35.22773131227076,33.91067568837779,27.654976596569362,0.6145978082496371
250.7730714227417,94.79443315338827,1102.028802328264,82.61438481156337,36.03219866150763,29.009009217325143,0.8361480311121999
245.34286719238085,70.68054393165627,774.9309981776698,70.44292556671729,34.96759190208161,26.52986567870786,0.7090347968451967
246.45035840204937,70.09097768123198,1193.6683165073703,131.45050327947197,37.542516295273245,29.690323362211274,0.95
248.56351733429727,87.89771073800651,366.41690826185896,38.62006930524446,36.00832932456382,28.348236079029135,0.6174834440876196
213.70223258670453,78.99783584666591,798.4688559611886,69.10527819421881,33.44599297186928,25.953267051508394,0.7279672594139823
227.92328642721364,82.11801263546221,1172.372282057189,130.07371641315086,39.50472038966983,32.48639122380544,0.95
215.79345297625648,87.74756016616607,770.7880597531339,118.98499004785195,42.9292647619536,34.325706643487685,0.95
253.1551712937797,93.40032050905398,866.4587743217363,113.8189070874502,44.21298506996374,33.518068315863,0.95
241.1649063413779,60.27970941109215,926.1738200861555,54.177915532613284,28.720462345968336,22.172723095557682,0.6046397481300362
226.54490124263245,62.53497715839664,709.0869582909959,44.89687007102442,26.555802512350105,21.73130036352025,0.5696408467947999
213.17791751430119,45.63891639045214,864.8022720756571,97.98748583713981,31.360002864215193,23.75874854532849,0.7578604354384856
225.5491160857831,74.69680845977044,825.8828807307902,125.79724300034832,37.89562918277504,31.64742404434192,0.95
226.25916610133734,42.156536427804525,1111.04220944189,86.05433016886576,26.823861573410884,21.446070369975963,0.6937140950433094
246.4803089169032,67.9358810879476,340.9017423073121,87.63820945885954,37.785455474503664,30.155009877799763,0.7781795858287107
241.87787356776064,72.5586780824546,552.8668706330072,56.53257012980592,34.41276224519873,27.848210508468334,0.6520725998314904
254.36063712881634,57.192475127697065,1155.370335668903,108.744116254252,28.732943767951802,23.9192590080066,0.8409259485272251
233.61074625809746,75.44999563414065,1101.2374055018247,46.62008622114544,28.872740075612676,22.658775542275983,0.6161403748975763
215.9797122969151,41.83001499634297,710.0910775071416,61.19362735487663,26.052067504262283,21.305422885741603,0.5808613680859738
245.66223936114974,42.24089132495286,858.1193380213831,72.04705054282702,26.332457692646773,21.239054570214794,0.6309344014175802
248.03925243084487,89.3560336395795,549.6430646830195,80.81172299048399,40.513991868343346,31.46733201788368,0.8117208543759163
238.0638598784748,61.61143848467577,469.30904375138516,52.52542205939246,30.20685124240575,25.309202961299036,0.6011987147212933
248.54835899772806,47.623630759113084,717.328564445984,38.91849572668345,23.193491298924766,19.244627823561224,0.49800412304741476
234.68977981821953,71.33459560328826,618.0170052234475,91.79873372682454,37.81862475483942,30.85414285153782,0.8070980885805751
236.13664146909971,86.19961318591665,825.2905006657849,57.455334808605684,31.75017157924317,26.51324026852353,0.6971478461964755
231.37705091792748,52.949261649810595,369.96117326848633,88.66486869693583,34.58982655445001,28.942325514125496,0.7378396940856429
211.27095633720475,77.37342854914002,1176.9553268995498,43.13432721114642,24.70066348217848,20.27520116274109,0.6062247580975789
215.39457134966523,45.12084789962608,1187.5896700316425,77.98840326383484,23.725596851428303,19.780061717374092,0.666310358386135
211.57145928433673,43.10090327011646,928.3455426177707,83.47598887595215,27.44911200364359,22.50133122980321,0.6849446597521341
241.820520563189,71.88127789408888,782.4867297097084,32.19749843748006,24.715299539346844,20.21746294480797,0.5405325766509268
225.71779905381632,72.43810729660639,578.5748546576949,62.57221231216357,31.861156042538752,25.866834397004457,0.6788892772945552
235.42853455823513,78.2457940898924,1032.4155177362538,41.006669442310994,26.89121358355383,22.192556579889317,0.5992673947600766
255.37832369630465,83.5654800233597,916.2580552984914,33.42957435062541,29.44739743547647,22.552598833693427,0.5811295246478934
222.46461145744374,98.55112476775207,446.3552454104022,132.2591583867116,47.88922325899118,40.13533908920284,0.95
230.51914615178148,70.97802089807172,1119.8344660444582,61.05226110500396,26.55167384786833,22.228645885407882,0.6676692376667329
247.77755692715243,59.377388376474755,1040.283518630852,113.05120839485537,36.694438953213975,27.62815047909638,0.8668626029062735
221.43990827458111,87.71117168612221,1154.8199219627318,53.82997223710306,27.799681394442572,23.145505301421355,0.6853683901253302
213.84899549143964,56.24993507572445,953.147557549524,99.3590803524043,33.17969253984951,25.31235566292914,0.7958656668129926
224.4875726456884,66.33828524233817,852.0736763422109,107.75590353583398,37.550340398471484,29.421138003991267,0.8639164216382673
218.06106436270022,44.70738288053596,676.418732661557,90.20082807323269,29.763734025204208,24.535758717483834,0.720025874971155
256.4848826171287,41.521044604927454,1139.455635018612,76.9683162707599,25.943786304939767,19.87491176765299,0.6509205570332018
250.40601897822086,97.7589048806755,1079.4575005503675,70.59695190294767,31.66319726478017,26.33734307266183,0.7909629982052909
241.67018782552117,90.15880723073235,340.6968030955705,63.880289309475884,38.98977764038556,32.48680588684291,0.7379377235848386
253.5730295093859,81.75845236562188,323.7302770475268,125.81357852547312,47.891835874359415,38.34923304745027,0.95
250.1836038449557,64.53717666485619,638.8170301902446,115.26386603463921,42.37209292644543,31.806127969814273,0.8922989271504449
219.3285029443018,50.39765920425074,1029.4979977036496,129.59977029169025,37.06337329749322,28.861390121167652,0.9143919439253583
254.6279499244989,49.38622256026516,1188.54851638345,39.927541856968205,21.218411850411037,17.22282983137842,0.5078326060371523
236.96711209578254,55.01457388987572,435.3752019931753,104.6243249052207,36.94671812459253,31.335199508176945,0.8158531837431202
250.37200775820313,72.95359988236723,834.7176438169216,126.75339312453191,38.371030666200696,31.20260662169822,0.95
254.80456499617466,82.87575536200373,642.8017709679193,46.000318837229315,32.197884344141855,24.98492582363616,0.6356287008535431
225.9001737485932,79.61184260306388,1172.922958033143,33.76249187734049,23.739394333053472,19.309636889318753,0.5707667412572238
215.50259622638384,56.79603381675657,1057.9070308221378,105.71792845327771,32.2920650403172,25.962773080498376,0.8261187794900194
221.3967581270971,97.29191683979164,1054.4958342400241,87.94330225176941,36.62477122627798,30.32474433863618,0.8676206106523372
231.3553894313128,84.2738150017461,721.8238438154733,116.4594573290373,43.98673128982705,33.46062132869983,0.95
250.90073829612464,73.26124315068404,673.3375521038986,41.57812169096004,28.98050261156639,23.940874070268283,0.5868852770613723
253.03652916281717,76.70324477406113,546.0663647376356,111.4932114829759,41.17688986718545,33.11143483028253,0.9118291859955748
210.34760652655953,65.1760037456674,350.7379469858344,48.175569956292435,30.086228519080144,25.46195113832497,0.5923180760403182
235.5373651288783,54.86385937006945,1078.250138629548,44.12554286605605,21.64395657509938,16.972914062922182,0.5431565210074605
230.87055015743894,61.35836071907569,1031.6109082170697,44.19059000731971,23.011952715906496,18.714751046114436,0.5629327371901658
221.1053905235365,85.47076662786215,1199.7459059575176,113.55253965987923,34.35378115293831,28.96720482121162,0.947398728353043
215.99326836668413,40.863609317785354,1196.973153366515,97.61993555945672,27.210816658772163,20.687049835488622,0.7418805379709114
226.8807585701814,46.964358430414975,799.8885350423648,82.46015820587428,29.136674375244485,24.58327790621451,0.6919637872176791
257.14548519562595,42.760158521305165,992.0886736624594,64.94285943661278,22.851489437942934,18.71053841022408,0.600523343028673
226.16014660103775,42.44372813913821,1150.2891568941852,120.23220968312614,35.54201361563498,26.8976167795623,0.8483761279914823
235.9395310871683,91.32763504066043,1064.6826516096703,68.52819515769829,34.610239557133774,26.999321782850206,0.7623597833316236
245.15094794475888,82.21947156280143,522.6132915688779,113.76849621403842,42.825250819407856,35.1517028465097,0.9386166476515773
228.1814801189647,68.45042974523952,705.4897217790842,73.5081293480995,34.302013151263324,25.957535985180222,0.7161378713021663
258.58910413604804,45.870049639060085,416.24347363634547,66.87489284246064,31.347265968006013,25.33539470139072,0.6185471667082532
258.12236474710556,69.49695250700994,1158.6459245328501,76.01942593952023,29.336145038694657,23.016796331540895,0.7305782742488708
222.5891147912682,68.40830624683394,845.557171005792,58.8149640583474,29.370816696112893,23.85179210769673,0.6498922570030652
234.86242529461927,50.39211219460091,505.77852495311646,106.41001648959896,41.78443696809199,31.529458238932115,0.810021410786998
225.0439154908385,66.03109895427838,904.5306159652711,80.29015680726383,30.371951293131218,25.425990812511525,0.7393990024955224
224.24202471887338,63.91028406384241,856.3154164121063,51.437806064359535,27.176024835572196,23.027574667031196,0.603200979481145
211.84434736772664,76.95100588313298,622.3464462295565,122.61862398546549,40.04683221357493,33.91517305078864,0.95
240.47821669899486,78.10561905205863,402.2018329796661,67.61583767166672,36.10302413923985,29.783737922173902,0.7185881266786761
235.13395116144306,42.71824058632267,904.4158760335197,84.64534816641803,31.383775509919843,23.94609136815881,0.6890587885078491
212.57393756249948,62.47675687758827,768.276930813414,123.35431535547859,37.20617949874097,30.725842281558148,0.9225246897324185
223.93232321183058,77.55159494285418,995.0865525620754,93.25122464418641,39.22042891162477,29.51175262463143,0.8322852957274013
255.4132942983327,70.18817551480527,768.1471510007941,39.138345021954116,30.37101413412651,22.84545207021331,0.5666870791432093
221.9780945333486,91.38939047129934,1066.9633502866861,126.91249430461326,42.3740788914754,33.15182766423958,0.95
217.24474360456117,79.52161789713671,796.716154897037,93.62134094059743,38.17244032896356,30.494600549510317,0.8398608879240985
234.47263801387814,49.77606562488578,804.8441743818477,62.39103285932481,27.196028944194847,22.49222395149845,0.610087844741619
259.28252270553,44.23412484402579,1088.9882423925105,41.52475927027689,20.289175821679663,16.60323186967077,0.49956379124832334
222.102763575575,78.54515669237894,663.1345795911573,111.36072668756978,39.999740077633675,31.783404293723592,0.9167587401712008
243.6067773702939,41.59067863249731,420.6137056055767,92.80696014733526,34.25481923714174,26.628417627050318,0.7224033565605006
248.08098076643589,75.1465348764078,325.90440868200506,83.56896007019446,37.300389398082835,31.69460526198726,0.7814999249450985
221.88187719962,96.41381448549745,979.6235301062571,122.01258290821515,43.40885708477832,34.406647137680345,0.95
246.41081743059297,74.52845067255274,858.2785962181182,110.78177854920845,39.36796163902291,31.30298993508352,0.9021033554890961
228.38915663596265,63.29019557239131,933.6717912893013,42.847642672295244,26.759707163937286,20.507632926966316,0.5626849787425026
241.61529152967898,78.59729310654119,491.66774535801966,59.91827575107318,32.76479037469106,27.17776960627772,0.6854241201994529
241.67648553804474,67.49517342949099,422.7343280280928,53.17385165261092,32.497015548802764,26.627021869316987,0.6217678527252221
236.78873420373793,72.7370073589561,313.09019910109373,106.01931156580173,45.094229255964336,34.816215495157934,0.8752979241229761
214.5144885027204,96.48788852659152,615.5288029259373,30.24656948891823,35.379352991112356,26.82597355259625,0.6055732282799066
251.7651247794619,63.16615826804646,830.9259181691698,87.45443378837463,33.47750793519002,27.38627302990226,0.7630434268518251
226.0390032485868,97.67143382943485,653.0196405897591,107.99384342110206,44.45705687470121,36.25255688386852,0.95
219.32592551999272,94.32103851736383,693.7274298213562,120.1858228170082,47.06851612683314,36.58757914045746,0.95
212.03875707773818,51.74746808735779,1113.7428250443736,63.15643931803869,23.162624289882473,19.574417761746407,0.6194463811932475
239.54464715941208,44.16167805250993,613.4299203209703,114.2653041163169,35.68066073814479,27.299480092453962,0.8266789026809558
243.8782180921141,46.0466800826456,762.5905402438298,38.46998106364241,23.909694269203726,18.965969993389358,0.4912549550343276
210.8293914463928,41.093309539092985,1005.2877114670288,116.95260143640373,30.22609898712691,25.52175706122665,0.8295666350810956
235.60465291496405,45.6665776453557,656.8885040891432,40.26794072432925,25.056285117740664,19.843894570766018,0.4982054661955487
221.3247887598969,80.98040640498141,859.8780302050861,69.04466241116879,31.617024401299588,25.731597347790526,0.7336422000652038
242.25863952047249,44.27131890761374,1076.1273378720707,111.7095237140472,30.099769054557292,23.771576746524552,0.8155068134360536
218.71832145024956,59.138537817625675,1154.5685612918778,42.660192801020216,24.17681670996095,18.795577601097577,0.549386481057468
244.5468869051233,90.69251865816727,432.36613283613417,51.12195381551355,34.709590586785275,29.447539070812315,0.6821263481443127
229.33676731502686,41.39631614414955,1133.928862645345,103.70545894480446,29.49359849148989,23.327472151734305,0.7708635136840687
256.83649943683673,88.86810895533614,742.9046637715844,103.4690969880043,39.34373965716004,33.025525372592625,0.9122152633120277
216.87604720729965,56.911286486403995,532.4199494690625,95.05480652354582,37.39648748984838,28.90731507163019,0.7784804888151681
227.05331755251294,47.08988965729937,713.2221806144352,100.6865410868609,35.51140433059322,27.39031797888353,0.7743591038627721
215.67367606202944,81.80422992184904,1182.0293177569292,84.55698912745461,34.18874577928215,25.748002858942577,0.8059191408390928
256.2346809139281,77.73657080679304,743.3562845935826,53.52688762301558,31.175658948025156,25.413358480584954,0.6540807067239492
253.86696766904905,92.64832081162318,595.8764492587575,63.541934667128054,37.59922400255153,29.585048456764746,0.7438836684369458
222.8970813857578,84.10426262823314,870.0607688850532,46.03921247404007,28.731267887233606,24.031861758093502,0.6394892440178798
242.99920230170895,88.20885582309091,516.1310569003738,123.5653368718448,46.257884936847546,36.8823826441071,0.95
250.8611100100608,56.922074354278394,368.2769952977975,88.89456882975442,34.997724981035155,29.63675046763688,0.7507917827967301
237.76004057997312,50.64637262678337,415.9917497195843,69.42481211200985,33.070738494641446,25.416600452371227,0.6443507723843944
236.48252891780032,85.0368850984515,415.24125506199516,75.94753901668321,39.136082064421004,32.751512306732565,0.7768745808704289
222.09261454502257,88.41008435603584,436.7124241610649,127.70724100299624,45.401022916835686,37.5765963387008,0.95
214.65513839029495,99.4303085200404,424.9444553844691,43.02646065636112,35.943113907690346,29.728268598364554,0.6719099985137462
254.86078789766634,64.75706061468559,876.7872703228932,89.1972738829116,31.4576762887028,26.25074894894974,0.7756589143171589
255.02090285816652,62.32108514756699,463.69207595923035,80.62808648981715,35.91707139847596,29.67117885072225,0.7297896446468781
241.6550728636634,86.58477764451982,611.1005549914769,91.88770875145954,39.97218853599755,32.48228107813056,0.8532490223151273
226.95148955243502,60.448212415181075,1107.1095689154106,28.60163220633085,23.151696860046442,17.66762680728848,0.49005198217403206
227.46047873063304,95.84543953621389,726.5654762365851,119.69073612798321,46.38328672868621,34.938332157467805,0.95
246.29778394351197,91.5047651105807,900.8019646689245,126.08973600970211,41.638690327590425,35.063307583095366,0.95
254.85551299762886,65.7396416425011,455.0878840814669,86.94710536162503,37.65740702040083,30.565200453617184,0.7684808990548159
254.35432121325587,85.05226406748984,473.06011692780373,100.97477687470933,41.409756728814976,34.355759091086504,0.8895432881386615
248.9937772928812,85.27257244508094,336.781754639831,125.06378399637038,49.05864882009614,39.156270209260214,0.95
